date,pi_btc_krw,pi_btc_usdt,pi_eth_krw,pi_eth_usdt,pi_bnb_krw,pi_bnb_usdt,pi_xvs_krw,pi_xvs_usdt,pi_eth_btc,pi_bnb_btc,pi_xvs_btc,alpha_xvs_eth,alpha_bnb_eth
2020-11-16,0.020483,0.005149,0.015402,0.000144,,,0.012281,-0.002929,-0.004979,,-0.008037,-0.003058,
2020-11-17,0.016188,0.006563,0.021761,0.012083,,,0.046674,0.036760,0.005484,,0.030000,0.024516,
2020-11-18,0.008297,-0.001144,0.009806,0.000351,,,0.013021,0.003536,0.001497,,0.004686,0.003189,
2020-11-19,0.010392,0.002619,0.012885,0.005093,,,0.004319,-0.003407,0.002468,,-0.006010,-0.008478,
2020-11-20,0.017839,0.006519,0.014675,0.003391,,,0.023877,0.012490,-0.003108,,0.005932,0.009040,
2020-11-21,0.013549,0.003044,0.012525,0.002031,,,0.009218,-0.001241,-0.001010,,-0.004272,-0.003262,
2020-11-22,0.011334,0.001680,0.024977,0.015193,,,0.030640,0.020801,0.013490,,0.019089,0.005599,
2020-11-23,0.023737,0.011251,0.006065,-0.006205,,,-0.006977,-0.019088,-0.017262,,-0.030002,-0.012740,
2020-11-24,0.010989,0.002282,0.008684,-0.000003,,,0.014602,0.005864,-0.002280,,0.003574,0.005854,
2020-11-25,0.019309,0.006254,0.018435,0.005390,,,0.024573,0.011450,-0.000858,,0.005164,0.006022,
2020-11-26,0.013895,0.007270,0.013476,0.006854,,,0.027224,0.020511,-0.000413,,0.013146,0.013559,
2020-11-27,0.014380,0.007740,0.000959,-0.005593,,,0.017413,0.010753,-0.013231,,0.002990,0.016221,
2020-11-28,0.013876,0.004370,0.008463,-0.000992,,,0.026189,0.016568,-0.005339,,0.012145,0.017484,
2020-11-29,0.020399,0.010530,0.017177,0.007338,,,0.026161,0.016235,-0.003158,,0.005646,0.008804,
2020-11-30,0.009902,-0.002849,0.008371,-0.004360,,,-0.012912,-0.025375,-0.001516,,-0.022591,-0.021075,
2020-12-01,0.006480,-0.007173,0.016499,0.002711,,,0.014980,0.001213,0.009955,,0.008446,-0.001509,
2020-12-02,0.025197,0.017097,0.033716,0.025549,,,0.027485,0.019368,0.008310,,0.002232,-0.006078,
2020-12-03,0.030077,0.021006,0.031113,0.022033,,,0.028062,0.019009,0.001006,,-0.001956,-0.002962,
2020-12-04,0.021035,0.006576,0.028357,0.013793,,,0.038128,0.023426,0.007171,,0.016740,0.009570,
2020-12-05,0.013252,0.007117,-0.005542,-0.011563,,,-0.005880,-0.011899,-0.018549,,-0.018882,-0.000333,
2020-12-06,0.008557,-0.001698,0.011242,0.000959,,,0.013551,0.003245,0.002662,,0.004952,0.002290,
2020-12-07,0.001092,-0.011042,-0.011422,-0.023405,,,-0.015385,-0.027319,-0.012501,,-0.016459,-0.003958,
2020-12-08,0.021976,0.014845,0.031416,0.024219,,,0.010579,0.003528,0.009237,,-0.011152,-0.020389,
2020-12-09,0.023297,0.012115,0.015554,0.004457,,,0.030060,0.018805,-0.007567,,0.006610,0.014176,
2020-12-10,0.018660,0.010967,0.011287,0.003649,,,0.011108,0.003472,-0.007238,,-0.007414,-0.000175,
2020-12-11,0.016540,0.004054,0.017594,0.005095,,,0.014435,0.001975,0.001036,,-0.002071,-0.003107,
2020-12-12,0.010045,0.005310,0.015812,0.011049,,,0.023376,0.018578,0.005710,,0.013198,0.007488,
2020-12-13,0.028608,0.021287,0.024595,0.017302,,,0.026017,0.018714,-0.003902,,-0.002519,0.001383,
2020-12-14,0.029342,0.024162,0.020868,0.015731,,,0.005031,-0.000026,-0.008233,,-0.023618,-0.015385,
2020-12-15,0.014922,0.006338,0.015363,0.006776,,,0.012147,0.003587,0.000434,,-0.002734,-0.003169,
2020-12-16,0.023647,0.011897,0.007519,-0.004046,,,0.016461,0.004793,-0.015756,,-0.007020,0.008736,
2020-12-17,0.013098,-0.000456,0.016398,0.002799,,,0.028603,0.014842,0.003257,,0.015305,0.012048,
2020-12-18,0.026557,0.017388,0.025192,0.016034,,,0.014565,0.005503,-0.001330,,-0.011682,-0.010351,
2020-12-19,0.017970,0.009810,0.018619,0.010454,,,0.012739,0.004621,0.000638,,-0.005138,-0.005776,
2020-12-20,0.016354,0.004719,0.015724,0.004097,,,0.014668,0.003053,-0.000619,,-0.001658,-0.001039,
2020-12-21,0.006337,-0.006534,-0.016503,-0.029082,,,-0.025585,-0.038048,-0.022696,,-0.031721,-0.009025,
2020-12-22,0.006600,-0.004540,-0.003154,-0.014186,,,0.010980,-0.000209,-0.009690,,0.004350,0.014041,
2020-12-23,0.011336,0.000588,0.019443,0.008609,,,0.035769,0.024761,0.008016,,0.024159,0.016143,
2020-12-24,0.010125,-0.000431,0.010808,0.000245,,,0.007267,-0.003260,0.000676,,-0.002830,-0.003506,
2020-12-25,0.013186,0.000039,0.012888,-0.000254,,,0.039335,0.025849,-0.000293,,0.025809,0.026103,
2020-12-26,0.024788,0.015370,0.041494,0.031923,,,0.078605,0.068693,0.016302,,0.052515,0.036213,
2020-12-27,0.019804,0.007371,0.017749,0.005341,,,0.011893,-0.000444,-0.002015,,-0.007757,-0.005743,
2020-12-28,0.015906,-0.001699,0.021722,0.004017,,,0.006355,-0.011084,0.005725,,-0.009401,-0.015126,
2020-12-29,0.024416,0.016723,0.019676,0.012019,,,-0.000012,-0.007521,-0.004627,,-0.023846,-0.019219,
2020-12-30,0.019253,0.011446,0.026092,0.018232,,,0.036093,0.028156,0.006710,,0.016522,0.009812,
2020-12-31,0.012335,-0.000050,0.012634,0.000245,,,0.009286,-0.003061,0.000295,,-0.003011,-0.003307,
2021-01-01,0.017977,0.005056,0.009434,-0.003379,,,-0.012688,-0.025220,-0.008392,,-0.030123,-0.021731,
2021-01-02,0.013993,0.006150,0.012634,0.004802,,,0.022791,0.014880,-0.001340,,0.008677,0.010017,
2021-01-03,0.014909,0.003139,0.033633,0.021646,,,0.040653,0.028585,0.018450,,0.025366,0.006917,
2021-01-04,0.013699,-0.002883,0.013235,-0.003339,,,-0.010512,-0.026698,-0.000458,,-0.023884,-0.023427,
2021-01-05,0.012421,0.000920,0.007022,-0.004418,,,0.032732,0.021000,-0.005333,,0.020062,0.025395,
2021-01-06,0.013134,0.006159,0.019623,0.012604,,,0.016529,0.009531,0.006405,,0.003351,-0.003054,
2021-01-07,0.023931,0.017868,0.020918,0.014873,,,0.036296,0.030160,-0.002942,,0.012077,0.015019,
2021-01-08,0.011692,-0.004084,0.026357,0.010353,,,0.056701,0.040223,0.014496,,0.044489,0.029993,
2021-01-09,0.009092,0.002798,0.015691,0.009355,,,0.004380,-0.001885,0.006540,,-0.004669,-0.011209,
2021-01-10,0.008417,-0.000268,0.021058,0.012263,,,0.024999,0.016171,0.012535,,0.016443,0.003909,
2021-01-11,0.016472,0.010310,0.007142,0.001036,,,-0.009462,-0.015467,-0.009179,,-0.025513,-0.016334,
2021-01-12,0.026748,0.017320,0.020935,0.011560,,,0.029769,0.020313,-0.005662,,0.002943,0.008605,
2021-01-13,0.023656,0.014033,0.023418,0.013796,,,0.039785,0.030010,-0.000233,,0.015756,0.015989,
2021-01-14,0.027845,0.017925,0.044380,0.034301,,,0.046077,0.035982,0.016087,,0.017739,0.001651,
2021-01-15,0.014517,0.004045,0.019335,0.008814,,,0.002842,-0.007509,0.004749,,-0.011508,-0.016257,
2021-01-16,0.012460,0.000927,0.013374,0.001830,,,0.028314,0.016599,0.000903,,0.015658,0.014755,
2021-01-17,0.018348,0.010269,0.025133,0.017000,,,0.039837,0.031587,0.006663,,0.021102,0.014439,
2021-01-18,0.014424,0.005578,0.008890,0.000092,,,0.004333,-0.004425,-0.005455,,-0.009947,-0.004492,
2021-01-19,0.022401,0.016014,0.010865,0.004549,,,0.004082,-0.002191,-0.011284,,-0.017918,-0.006634,
2021-01-20,0.007278,0.000136,0.019079,0.011854,,,0.017451,0.010237,0.011717,,0.010100,-0.001617,
2021-01-21,0.006227,-0.007453,0.014508,0.000715,,,0.024776,0.010843,0.008229,,0.018433,0.010204,
2021-01-22,0.005890,-0.004607,0.002246,-0.008213,,,0.004111,-0.006367,-0.003623,,-0.001769,0.001854,
2021-01-23,-0.006004,-0.016018,0.003103,-0.007003,,,-0.014666,-0.024592,0.009161,,-0.008714,-0.017876,
2021-01-24,-0.004503,-0.011472,-0.004780,-0.011746,,,0.005065,-0.001971,-0.000278,,0.009611,0.009889,
2021-01-25,-0.015437,-0.022387,-0.020072,-0.026989,,,0.004770,-0.002322,-0.004707,,0.020524,0.025231,
2021-01-26,-0.011819,-0.014464,-0.008540,-0.011194,,,0.032435,0.029672,0.003318,,0.044783,0.041465,
2021-01-27,-0.014381,-0.023820,-0.011000,-0.020472,,,0.015994,0.006264,0.003430,,0.030819,0.027389,
2021-01-28,-0.014675,-0.022035,-0.013225,-0.020596,,,0.005704,-0.001808,0.001472,,0.020683,0.019211,
2021-01-29,-0.035060,-0.041624,-0.031838,-0.038424,,,-0.057937,-0.064346,0.003339,,-0.023709,-0.027047,
2021-01-30,-0.009465,-0.021836,-0.012609,-0.024941,,,-0.013117,-0.025442,-0.003174,,-0.003687,-0.000513,
2021-01-31,-0.000109,-0.009188,0.004960,-0.004165,,,0.024532,0.015229,0.005070,,0.024644,0.019574,
2021-02-01,-0.004497,-0.015953,-0.012250,-0.023617,,,-0.020596,-0.031867,-0.007788,,-0.016171,-0.008384,
2021-02-02,0.000089,-0.006698,-0.009414,-0.016137,,,-0.048144,-0.054604,-0.009502,,-0.048229,-0.038727,
2021-02-03,0.015384,0.004766,0.000380,-0.010081,,,0.000200,-0.010259,-0.014776,,-0.014954,-0.000177,
2021-02-04,0.007287,-0.000070,0.001018,-0.006294,,,0.014662,0.007251,-0.006224,,0.007321,0.013545,
2021-02-05,0.012001,0.002129,0.005753,-0.004058,,,-0.002370,-0.012102,-0.006173,,-0.014200,-0.008027,
2021-02-06,0.026390,0.018804,0.021486,0.013936,,,0.016457,0.008944,-0.004778,,-0.009678,-0.004900,
2021-02-07,0.007965,-0.003958,-0.005873,-0.017632,,,0.031344,0.019145,-0.013728,,0.023194,0.036923,
2021-02-08,0.019405,0.011995,0.013546,0.006179,,,-0.028021,-0.035086,-0.005747,,-0.046523,-0.040776,
2021-02-09,0.000186,-0.011857,0.011747,-0.000436,,,0.028817,0.016428,0.011558,,0.028625,0.017067,
2021-02-10,0.012465,0.006235,0.011091,0.004870,,,0.026248,0.019933,-0.001357,,0.013613,0.014970,
2021-02-11,0.019522,0.007377,0.011068,-0.000976,,,0.017908,0.005783,-0.008292,,-0.001583,0.006709,
2021-02-12,0.016215,0.007216,0.017358,0.008350,,,-0.000640,-0.009489,0.001125,,-0.016586,-0.017711,
2021-02-13,0.014319,0.004471,0.011295,0.001476,,,0.032593,0.022567,-0.002981,,0.018016,0.020997,
2021-02-14,0.018323,0.012331,0.028483,0.022431,,,0.022268,0.016252,0.009977,,0.003874,-0.006103,
2021-02-15,0.019949,0.011455,0.032286,0.023689,,,0.020689,0.012189,0.012095,,0.000725,-0.011370,
2021-02-16,0.020401,0.008314,0.018886,0.006817,,,0.016563,0.004522,-0.001485,,-0.003761,-0.002276,
2021-02-17,0.020222,0.014666,0.030281,0.024670,,,0.042037,0.036362,0.009859,,0.021382,0.011523,
2021-02-18,0.014250,0.003996,0.012314,0.002080,,,0.001010,-0.009110,-0.001909,,-0.013054,-0.011145,
2021-02-19,0.026479,0.012876,0.018089,0.004598,,,0.017038,0.003560,-0.008173,,-0.009197,-0.001024,
2021-02-20,0.017870,0.006697,0.019280,0.008092,,,0.033128,0.021788,0.001386,,0.014991,0.013605,
2021-02-21,0.024692,0.019169,0.022235,0.016725,,,-0.022974,-0.028241,-0.002398,,-0.046518,-0.044120,
2021-02-22,0.021448,0.009183,0.029208,0.016850,,,0.015458,0.003265,0.007597,,-0.005865,-0.013462,
2021-02-23,0.013735,0.004008,0.015112,0.005372,,,0.005331,-0.004315,0.001359,,-0.008289,-0.009648,
2021-02-24,0.021865,0.012499,0.017460,0.008134,,,0.024641,0.015249,-0.004311,,0.002716,0.007028,
2021-02-25,0.017278,0.001969,0.013364,-0.001886,,,0.006509,-0.008638,-0.003848,,-0.010586,-0.006739,
2021-02-26,0.017037,0.009022,0.008268,0.000322,,,-0.016593,-0.024343,-0.008622,,-0.033066,-0.024444,
2021-02-27,0.007386,-0.006741,0.003744,-0.010332,,,0.041333,0.026730,-0.003615,,0.033698,0.037313,
2021-02-28,0.017837,0.008080,0.024844,0.015019,,,0.006537,-0.003112,0.006884,,-0.011102,-0.017986,
2021-03-01,0.018416,0.009778,0.008049,-0.000501,,,0.026911,0.018201,-0.010179,,0.008341,0.018521,
2021-03-02,0.015432,0.003069,0.023472,0.011011,,,0.037669,0.025035,0.007917,,0.021899,0.013982,
2021-03-03,0.018853,0.003996,0.025807,0.010849,,,-0.001432,-0.015993,0.006825,,-0.019910,-0.026735,
2021-03-04,0.010274,0.002277,0.000389,-0.007529,,,-0.025577,-0.033290,-0.009784,,-0.035487,-0.025702,
2021-03-05,0.020575,0.009515,0.029114,0.017962,,,0.030227,0.019063,0.008367,,0.009458,0.001091,
2021-03-06,0.013114,-0.000168,0.012206,-0.001064,,,0.017141,0.003806,-0.000896,,0.003975,0.004871,
2021-03-07,0.011233,0.008387,-0.008906,-0.011696,,,-0.016316,-0.019085,-0.019916,,-0.027243,-0.007328,
2021-03-08,0.018157,0.011083,0.022898,0.015791,,,0.033298,0.026118,0.004656,,0.014871,0.010215,
2021-03-09,0.007090,-0.003169,-0.004850,-0.014987,,,0.012600,0.002285,-0.011856,,0.005471,0.017327,
2021-03-10,0.012139,-0.002058,0.018421,0.004136,,,0.011374,-0.002813,0.006207,,-0.000757,-0.006963,
2021-03-11,0.025195,0.010489,0.014729,0.000173,,,0.036791,0.021919,-0.010209,,0.011311,0.021521,
2021-03-12,0.007937,-0.002144,-0.006956,-0.016888,,,0.014331,0.004187,-0.014776,,0.006344,0.021120,
2021-03-13,0.027405,0.021109,0.019337,0.013091,,,0.030261,0.023948,-0.007853,,0.002780,0.010633,
2021-03-14,0.021258,0.016090,0.022570,0.017395,,,0.028866,0.023660,0.001285,,0.007450,0.006165,
2021-03-15,0.026630,0.013542,0.026074,0.012993,,,0.044257,0.030944,-0.000542,,0.017170,0.017711,
2021-03-16,0.022563,0.012459,0.028366,0.018204,,,0.025564,0.015431,0.005674,,0.002935,-0.002740,
2021-03-17,0.033180,0.026768,0.030213,0.023820,,,0.035036,0.028613,-0.002872,,0.001796,0.004668,
2021-03-18,0.045698,0.033532,0.046143,0.033973,,,0.047130,0.034948,0.000426,,0.001370,0.000943,
2021-03-19,0.043688,0.036227,0.048431,0.040937,,,0.049256,0.041756,0.004545,,0.005336,0.000791,
2021-03-20,0.040553,0.032647,0.041176,0.033265,,,0.037416,0.029534,0.000599,,-0.003014,-0.003613,
2021-03-21,0.051143,0.038303,0.054593,0.041711,,,0.084276,0.071032,0.003282,,0.031521,0.028239,
2021-03-22,0.039877,0.031001,0.026442,0.017680,,,0.042728,0.033828,-0.012920,,0.002742,0.015662,
2021-03-23,0.054885,0.046017,0.057024,0.048138,,,0.021845,0.013255,0.002027,,-0.031321,-0.033348,
2021-03-24,0.053469,0.035213,0.055942,0.037643,,,0.062248,0.043840,0.002347,,0.008334,0.005987,
2021-03-25,0.063883,0.054616,0.064142,0.054873,,,0.058464,0.049245,0.000243,,-0.005093,-0.005337,
2021-03-26,0.062145,0.054665,0.079441,0.071840,,,0.098413,0.090678,0.016284,,0.034147,0.017862,
2021-03-27,0.069947,0.063972,0.063308,0.057370,,,0.008548,0.002916,-0.006205,,-0.057385,-0.051180,
2021-03-28,0.078535,0.062429,0.076679,0.060600,,,0.078002,0.061904,-0.001722,,-0.000494,0.001227,
2021-03-29,0.090965,0.081544,0.093442,0.084000,,,0.086950,0.077564,0.002271,,-0.003680,-0.005951,
2021-03-30,0.095753,0.082444,0.111548,0.098047,,,0.102072,0.088685,0.014415,,0.005766,-0.008649,
2021-03-31,0.103279,0.097715,0.113006,0.107393,,,0.097959,0.092421,0.008817,,-0.004822,-0.013639,
2021-04-01,0.130044,0.117786,0.153832,0.141316,,,0.185350,0.172493,0.021051,,0.048942,0.027891,
2021-04-02,0.117025,0.109571,0.146655,0.139003,,,0.190774,0.182829,0.026526,,0.066023,0.039498,
2021-04-03,0.135823,0.125495,0.144869,0.134458,,,0.187915,0.177112,0.007964,,0.045862,0.037898,
2021-04-04,0.134625,0.125200,0.167357,0.157659,,,0.201820,0.191836,0.028848,,0.059222,0.030374,
2021-04-05,0.157150,0.150239,0.183780,0.176711,,,0.254862,0.247368,0.023014,,0.084443,0.061429,
2021-04-06,0.159010,0.140638,0.174166,0.155554,,,0.250822,0.230995,0.013077,,0.079216,0.066138,
2021-04-07,0.165004,0.157494,0.185178,0.177538,,,0.248084,0.240038,0.017317,,0.071313,0.053996,
2021-04-08,0.174013,0.166088,0.191661,0.183616,,,0.252398,0.243943,0.015032,,0.066766,0.051735,
2021-04-09,0.192058,0.179815,0.231688,0.219038,,,0.290374,0.277121,0.033246,,0.082476,0.049230,
2021-04-10,0.179267,0.167760,0.202451,0.190718,,,0.277332,0.264868,0.019660,,0.083157,0.063498,
2021-04-11,0.186899,0.175279,0.213514,0.201633,,,0.290715,0.278079,0.022423,,0.087468,0.065045,
2021-04-12,0.189587,0.176537,0.211825,0.198531,,,0.232700,0.219177,0.018694,,0.036242,0.017548,
2021-04-13,0.196323,0.188178,0.215223,0.206949,,,0.281368,0.272644,0.015798,,0.071089,0.055290,
2021-04-14,0.187167,0.172618,0.214110,0.199231,,,0.265146,0.249642,0.022695,,0.065685,0.042990,
2021-04-15,0.192635,0.178912,0.222172,0.208109,,,0.236887,0.222654,0.024766,,0.037104,0.012338,
2021-04-16,0.201297,0.187844,0.234137,0.220317,,,0.292713,0.278237,0.027337,,0.076098,0.048761,
2021-04-17,0.191407,0.178677,0.216829,0.203828,,,0.260688,0.247218,0.021338,,0.058151,0.036813,
2021-04-18,0.187919,0.173700,0.213651,0.199124,,,0.261659,0.246557,0.021661,,0.062075,0.040413,
2021-04-19,0.165961,0.151370,0.194807,0.179855,,,0.252888,0.237210,0.024740,,0.074554,0.049814,
2021-04-20,0.150344,0.137715,0.164331,0.151548,,,0.243875,0.230219,0.012158,,0.081307,0.069148,
2021-04-21,0.140338,0.123715,0.149303,0.132550,,,0.215520,0.197802,0.007862,,0.065930,0.058067,
2021-04-22,0.128526,0.116611,0.148897,0.136768,,,0.175337,0.162928,0.018051,,0.041480,0.023429,
2021-04-23,0.116070,0.108210,0.129204,0.121251,,,0.171737,0.163484,0.011768,,0.049877,0.038109,
2021-04-24,0.125895,0.115262,0.139878,0.129112,,,0.179834,0.168691,0.012419,,0.047907,0.035488,
2021-04-25,0.118328,0.106728,0.142592,0.130741,,,0.217721,0.205091,0.021697,,0.088877,0.067180,
2021-04-26,0.131285,0.115350,0.147272,0.131111,,,0.212082,0.195009,0.014132,,0.071421,0.057289,
2021-04-27,0.115581,0.107988,0.145456,0.137659,,,0.242117,0.233662,0.026779,,0.113426,0.086647,
2021-04-28,0.123371,0.115822,0.129518,0.121929,,,0.216424,0.208251,0.005472,,0.082834,0.077362,
2021-04-29,0.110430,0.094945,0.135336,0.119503,,,0.202702,0.185930,0.022428,,0.083096,0.060667,
2021-04-30,0.105894,0.092371,0.124958,0.111202,,,0.152103,0.138015,0.017239,,0.041784,0.024546,
2021-05-01,0.102690,0.094292,0.134661,0.126020,,,0.206804,0.197613,0.028994,,0.094418,0.065424,
2021-05-02,0.085499,0.076031,0.111009,0.101318,,,0.143751,0.133774,0.023500,,0.053663,0.030163,
2021-05-03,0.079858,0.066152,0.091612,0.077756,,,0.130794,0.116442,0.010884,,0.047169,0.036285,
2021-05-04,0.071662,0.059041,0.088433,0.075614,,,0.165905,0.152174,0.015649,,0.087940,0.072291,
2021-05-05,0.060658,0.050738,0.079201,0.069107,,,0.116179,0.105740,0.017482,,0.052346,0.034863,
2021-05-06,0.057264,0.047273,0.080888,0.070674,,,0.147929,0.137081,0.022345,,0.085754,0.063409,
2021-05-07,0.056728,0.044808,0.068708,0.056653,,,0.131823,0.119056,0.011337,,0.071064,0.059727,
2021-05-08,0.061805,0.052551,0.084943,0.075487,,,0.132048,0.122182,0.021791,,0.066155,0.044364,
2021-05-09,0.062258,0.053975,0.086495,0.078023,,,0.156365,0.147348,0.022816,,0.088591,0.065775,
2021-05-10,0.042430,0.036711,0.065464,0.059619,,,0.140444,0.134186,0.022097,,0.094024,0.071927,
2021-05-11,0.037051,0.026092,0.058649,0.047462,,,0.103481,0.091820,0.020826,,0.064056,0.043230,
2021-05-12,0.044334,0.034255,0.067537,0.057234,,,0.144670,0.133623,0.022218,,0.096076,0.073858,
2021-05-13,0.043008,0.029328,0.069839,0.055807,,,0.137422,0.122504,0.025724,,0.090521,0.064797,
2021-05-14,0.043523,0.030891,0.068578,0.055642,,,0.134907,0.121168,0.024010,,0.087573,0.063563,
2021-05-15,0.057026,0.052048,0.081267,0.076175,,,0.128093,0.122781,0.022933,,0.067233,0.044300,
2021-05-16,0.066456,0.055116,0.074118,0.062696,,,0.109030,0.097236,0.007184,,0.039920,0.032736,
2021-05-17,0.075585,0.065315,0.089728,0.079323,,,0.196185,0.184763,0.013149,,0.112124,0.098975,
2021-05-18,0.084105,0.075408,0.093681,0.084907,,,0.151650,0.142411,0.008833,,0.062305,0.053472,
2021-05-19,0.068543,0.060462,0.089141,0.080904,,,0.141365,0.132733,0.019276,,0.068150,0.048874,
2021-05-20,0.076933,0.063173,0.097407,0.083385,,,0.161788,0.146944,0.019012,,0.078794,0.059782,
2021-05-21,0.069520,0.057118,0.097402,0.084678,,,0.132141,0.119013,0.026071,,0.058551,0.032481,
2021-05-22,0.060283,0.051306,0.061920,0.052930,,,0.128616,0.119060,0.001545,,0.064448,0.062903,
2021-05-23,0.056004,0.048038,0.079046,0.070906,,,0.157544,0.148812,0.021820,,0.096155,0.074335,
2021-05-24,0.041325,0.032968,0.059779,0.051273,,,0.128810,0.119750,0.017721,,0.084012,0.066291,
2021-05-25,0.029336,0.024064,0.049647,0.044271,,,0.081575,0.076036,0.019733,,0.050751,0.031018,
2021-05-26,0.026128,0.022426,0.036317,0.032578,,,0.093476,0.089531,0.009930,,0.065633,0.055703,
2021-05-27,0.019479,0.006936,0.038382,0.025607,0.099285,0.085760,0.089878,0.076469,0.018542,0.078281,0.069054,0.050512,0.059739
2021-05-28,0.027399,0.010825,0.040732,0.023943,0.101751,0.083977,0.092088,0.074470,0.012977,0.072369,0.062964,0.049986,0.059392
2021-05-29,0.017089,0.006914,0.037331,0.026953,0.064469,0.053820,0.118020,0.106835,0.019901,0.046583,0.099234,0.079333,0.026682
2021-05-30,0.017209,0.007430,0.035311,0.025359,0.068247,0.057977,0.104582,0.093963,0.017796,0.050174,0.085895,0.068099,0.032378
2021-05-31,0.013847,0.007900,0.038428,0.032336,0.097266,0.090829,0.074302,0.068001,0.024245,0.082279,0.059630,0.035385,0.058034
2021-06-01,0.016864,0.007892,0.029208,0.020127,0.077298,0.067793,0.067637,0.058217,0.012139,0.059432,0.049931,0.037792,0.047293
2021-06-02,0.011327,0.007660,0.008283,0.004628,0.045913,0.042120,0.082923,0.078996,-0.003009,0.034199,0.070794,0.073803,0.037208
2021-06-03,0.020937,0.011224,0.018543,0.008853,0.066079,0.055937,0.083073,0.072769,-0.002345,0.044216,0.060861,0.063206,0.046561
2021-06-04,0.012845,0.006296,0.017519,0.010940,0.054986,0.048165,0.068000,0.061095,0.004614,0.041607,0.054456,0.049841,0.036992
2021-06-05,0.018174,0.008061,0.027760,0.017553,0.068470,0.057858,0.102433,0.091484,0.009416,0.049399,0.082756,0.073340,0.039983
2021-06-06,0.012536,0.003453,0.007377,-0.001660,0.044363,0.034994,0.076521,0.066864,-0.005095,0.031433,0.063193,0.068288,0.036528
2021-06-07,0.025910,0.013257,0.041315,0.028472,0.094822,0.081319,0.088284,0.074861,0.015016,0.067171,0.060798,0.045782,0.052156
2021-06-08,0.015793,0.003731,0.026305,0.014118,0.057395,0.044840,0.102507,0.089416,0.010348,0.040955,0.085366,0.075018,0.030607
2021-06-09,0.021160,0.012199,0.030550,0.021507,0.080022,0.070545,0.093978,0.084379,0.009196,0.057643,0.071310,0.062114,0.048447
2021-06-10,0.012881,0.000712,0.009891,-0.002242,0.051983,0.039344,0.086894,0.073836,-0.002952,0.038605,0.073071,0.076024,0.041557
2021-06-11,0.012869,0.001525,0.020165,0.008740,0.066973,0.055023,0.094544,0.082286,0.007203,0.053417,0.080637,0.073434,0.046213
2021-06-12,0.018236,0.011932,0.017476,0.011177,0.060890,0.054323,0.108753,0.101889,-0.000746,0.041891,0.088896,0.089642,0.042637
2021-06-13,0.025506,0.018054,0.020879,0.013460,0.079031,0.071190,0.049716,0.042087,-0.004512,0.052194,0.023608,0.028119,0.056706
2021-06-14,0.019824,0.013144,0.015973,0.009318,0.050512,0.043631,0.102684,0.095461,-0.003776,0.030091,0.081249,0.085025,0.033867
2021-06-15,0.023045,0.013818,0.030764,0.021467,0.084111,0.074333,0.072684,0.063009,0.007545,0.059690,0.048521,0.040976,0.052145
2021-06-16,0.018702,0.005621,0.019166,0.006078,0.052739,0.039220,0.030536,0.017302,0.000455,0.033411,0.011616,0.011161,0.032957
2021-06-17,0.016111,0.006125,0.030279,0.020153,0.073233,0.062686,0.048028,0.037729,0.013943,0.056217,0.031412,0.017468,0.042273
2021-06-18,0.021898,0.012532,0.025040,0.015645,0.072940,0.063105,-0.011083,-0.020147,0.003075,0.049947,-0.032274,-0.035349,0.046873
2021-06-19,0.014943,0.009524,0.005190,-0.000177,0.075783,0.070039,-0.031188,-0.036361,-0.009610,0.059944,-0.045452,-0.035842,0.069554
2021-06-20,0.005548,-0.003365,0.006371,-0.002549,0.049253,0.039953,0.006048,-0.002869,0.000819,0.043464,0.000497,-0.000322,0.042645
2021-06-21,0.012427,-0.000093,0.009618,-0.002866,0.063310,0.050161,0.051122,0.038124,-0.002774,0.050258,0.038220,0.040994,0.053032
2021-06-22,0.013553,0.006896,0.020579,0.013875,0.050539,0.043638,0.038522,0.031700,0.006931,0.036491,0.024634,0.017703,0.029559
2021-06-23,0.025404,0.013994,0.016932,0.005616,0.048592,0.036923,0.001822,-0.009326,-0.008263,0.022613,-0.022998,-0.014735,0.030875
2021-06-24,0.017091,0.002486,0.012606,-0.001935,0.064281,0.048999,-0.008741,-0.022975,-0.004409,0.046397,-0.025398,-0.020988,0.050807
2021-06-25,0.013613,0.005487,0.014532,0.006398,0.058231,0.049747,0.013034,0.004912,0.000906,0.044019,-0.000571,-0.001477,0.043112
2021-06-26,0.015063,-0.000343,0.018371,0.002914,0.070137,0.053895,0.013881,-0.001507,0.003258,0.054257,-0.001165,-0.004423,0.050998
2021-06-27,0.015788,0.001612,0.006324,-0.007719,0.050066,0.035411,0.009868,-0.004225,-0.009317,0.033745,-0.005828,0.003489,0.043061
2021-06-28,0.013945,0.004874,-0.004861,-0.013763,0.041143,0.031828,0.003405,-0.005571,-0.018547,0.026824,-0.010394,0.008153,0.045371
