date,usdkrw,usdt_bithumb_krw,btc_binance_usdt,btc_bithumb_krw,eth_binance_usdt,eth_bithumb_krw,bnb_binance_usdt,bnb_bithumb_krw,xvs_binance_usdt,xvs_bithumb_krw,btc_okx_usdt,eth_okx_usdt,bnb_okx_usdt,btc_bybit_usdt,eth_bybit_usdt,bnb_bybit_usdt
2020-06-13,1210.3259,1215.7973,10888.6907,13278923.9408,253.3597,310080.8942,19.2102,,,,10890.2050,252.7922,19.2005,10865.2341,253.3373,19.1738
2020-06-14,1218.1362,1229.6394,10682.3484,13155363.5204,252.4584,311738.2729,18.7860,,,,10666.6181,252.9490,18.7774,10675.2353,251.9190,18.7809
2020-06-15,1213.6882,1223.1357,10884.1547,13430540.4489,252.2861,312845.1841,18.9043,,,,10857.4260,252.3077,18.9052,10906.1471,253.2955,18.9139
2020-06-16,1211.9704,1224.5597,10978.8854,13437389.1401,254.8306,307395.7269,19.0999,,,,10957.7505,254.2633,19.1345,11002.6835,256.3899,19.0784
2020-06-17,1214.5549,1230.2961,11085.0534,13713247.2177,253.5299,310551.6135,18.4808,,,,11064.6499,253.3802,18.5208,11084.2230,254.5350,18.4843
2020-06-18,1218.1989,1230.6179,11012.8480,13451086.5903,251.9039,305920.3083,18.6327,,,,11030.3583,252.1327,18.6463,10994.5735,252.4555,18.6453
2020-06-19,1223.6567,1231.6580,10947.3863,13657999.0627,253.2469,318022.3584,18.8572,,,,10938.9475,254.1609,18.9315,10926.0425,253.8356,18.8723
2020-06-20,1218.8565,1233.2689,11045.0044,13750022.1978,251.1916,317303.4518,18.9912,,,,11044.8445,251.5989,19.0596,11025.3626,251.2907,18.9756
2020-06-21,1219.8888,1238.7221,11184.3953,13911064.8773,255.1550,318928.1022,18.9649,,,,11189.8840,255.4317,19.0134,11160.9170,254.8290,18.9730
2020-06-22,1217.5023,1229.7444,11572.8013,14187550.3190,252.5647,312224.8831,19.1760,,,,11555.9234,252.3028,19.2150,11561.4177,252.0680,19.1933
2020-06-23,1217.3693,1232.2600,11478.9717,14209153.7228,247.5671,303880.6580,19.1992,,,,11482.0542,247.4720,19.2287,11460.7650,247.5132,19.2259
2020-06-24,1210.8650,1226.4239,11533.3485,14228420.6005,247.2960,307143.0719,19.5102,,,,11541.2362,247.1149,19.5179,11553.7881,246.8846,19.5223
2020-06-25,1214.3315,1226.5805,11922.3747,14723086.2827,251.6671,311299.8185,19.5813,,,,11940.8717,251.8072,19.5748,11945.9100,252.0051,19.5628
2020-06-26,1220.5432,1231.6202,11967.0767,14756057.9153,259.5444,323891.3559,19.9114,,,,11966.3663,259.3908,19.9538,12005.6424,259.0872,19.8671
2020-06-27,1216.2457,1228.4144,12026.7295,14924511.3906,268.2440,335433.0085,20.0863,,,,12020.2503,267.9544,20.1479,12047.9893,268.2291,20.0460
2020-06-28,1214.6712,1226.6862,11988.5282,14926416.2404,273.4897,339734.6885,19.7069,,,,12001.9705,273.6059,19.7222,11989.9338,274.2208,19.6657
2020-06-29,1210.1486,1218.0723,12176.9438,14998096.2251,275.2227,338364.8784,19.2927,,,,12196.4441,276.1660,19.3120,12199.6822,275.8888,19.2376
2020-06-30,1216.2403,1232.8378,12198.5390,15086214.0557,277.6883,347618.3863,19.5266,,,,12202.2859,277.9512,19.4719,12197.0589,277.6579,19.5110
2020-07-01,1213.4684,1227.4615,12131.3801,15028349.0387,284.6254,354879.8053,19.6293,,,,12128.5052,285.4124,19.6083,12131.6374,284.6837,19.6900
2020-07-02,1215.3081,1226.3763,12071.8336,14837002.8238,286.8113,349191.9661,19.9573,,,,12061.8296,287.6604,19.9579,12049.8259,287.1876,20.0263
2020-07-03,1216.4995,1229.5658,12105.8426,14895110.2739,289.6626,353010.8908,20.0593,,,,12104.9861,289.3368,20.0180,12099.1808,289.7498,20.1703
2020-07-04,1218.6443,1232.0585,12102.0546,14877994.0736,290.4699,358476.2771,20.0893,,,,12097.4126,290.8502,20.0417,12140.4645,291.5913,20.1333
2020-07-05,1212.3530,1225.3720,12168.4543,14847948.4782,288.6897,349552.9466,20.1981,,,,12166.5005,289.0734,20.1719,12223.6078,289.2244,20.2203
2020-07-06,1213.9658,1227.1105,12278.7489,15198443.5425,289.6043,359341.9078,20.2244,,,,12275.0014,290.5593,20.1831,12325.2860,289.3365,20.2489
2020-07-07,1217.5638,1232.6124,12286.0634,15096610.9356,294.1831,362036.3380,20.5234,,,,12267.2377,295.0441,20.5406,12327.6076,294.3547,20.5358
2020-07-08,1219.2184,1233.1961,12201.6163,15160305.7559,302.0566,371733.6368,20.3722,,,,12182.9041,302.3554,20.3508,12241.9585,303.0958,20.4046
2020-07-09,1221.7095,1232.4131,12215.4129,15067575.0724,310.4832,381496.1785,20.1443,,,,12203.1424,311.1361,20.1874,12228.3342,311.4233,20.1627
2020-07-10,1216.7651,1234.2311,12307.9569,15319077.4788,309.4268,382670.5222,19.8109,,,,12311.8871,309.7394,19.8139,12290.4408,309.0689,19.8677
2020-07-11,1214.6978,1221.6253,12472.9737,15385628.0252,310.8460,381982.5980,19.8086,,,,12478.3575,311.8048,19.8313,12477.8563,310.6579,19.8600
2020-07-12,1221.5834,1234.4019,12629.7189,15670296.5196,307.2112,381102.5723,19.6837,,,,12605.3924,307.1517,19.6913,12649.5982,307.4280,19.7214
2020-07-13,1215.5925,1236.6035,12812.6129,15857772.9459,315.0946,393502.8539,19.4870,,,,12783.8282,315.3535,19.4939,12818.2943,315.2614,19.4907
2020-07-14,1217.7969,1225.6886,13097.5405,16211390.2528,316.4069,396749.9722,19.5324,,,,13087.3571,317.5065,19.5410,13058.2252,316.1907,19.5350
2020-07-15,1218.7166,1227.7879,12943.8000,16035662.9238,314.3050,385776.5292,19.9413,,,,12939.6173,314.6777,19.9347,12926.4099,315.0723,19.9548
2020-07-16,1221.4715,1228.7987,12956.5034,16059483.7247,313.6494,390222.1728,19.7130,,,,12949.7012,314.3268,19.7198,12946.0900,313.6525,19.7320
2020-07-17,1216.3809,1223.8084,12973.0885,16056360.2239,308.9013,383193.5438,19.7748,,,,12960.2360,309.3493,19.7800,12976.4231,309.9216,19.8045
2020-07-18,1219.2680,1229.4381,13148.8250,16388623.2789,312.2765,387262.7155,19.1128,,,,13142.7650,312.7101,19.1037,13166.9279,312.6822,19.1586
2020-07-19,1218.9104,1226.2357,13067.1399,16218463.3326,310.0338,382634.2038,18.5596,,,,13073.9629,310.1810,18.5776,13073.3119,310.5390,18.5377
2020-07-20,1221.1387,1233.6842,13262.8921,16538615.0226,308.5981,388187.6898,18.3290,,,,13282.8493,308.8397,18.3151,13279.2811,309.1856,18.2422
2020-07-21,1217.7287,1231.6923,13284.2252,16440133.2574,310.7709,381929.6628,18.6976,,,,13284.7512,311.3715,18.7004,13292.0118,311.5158,18.6869
2020-07-22,1216.2687,1226.6842,13577.9442,16905146.0966,314.9211,387759.9274,18.5151,,,,13554.7068,315.2300,18.5550,13560.1471,315.5957,18.4975
2020-07-23,1221.2806,1228.8878,13510.5249,16762477.4917,318.8816,400071.8946,18.5476,,,,13489.2426,319.0754,18.5655,13492.3318,319.2081,18.5439
2020-07-24,1219.6302,1233.8998,13480.4704,16760995.8870,321.6789,393698.1441,18.4895,,,,13498.6456,321.9777,18.4807,13483.7440,321.0093,18.4502
2020-07-25,1219.0638,1236.0625,13467.6972,16538558.8785,325.5139,398760.9329,18.6702,,,,13484.3136,325.6624,18.6745,13446.6278,325.1386,18.6282
2020-07-26,1220.8283,1229.2830,13479.5104,16755351.7642,323.2365,399981.8458,18.8699,,,,13481.1248,322.9587,18.9142,13463.2050,322.3700,18.8699
2020-07-27,1214.2885,1229.5843,13470.7036,16622334.2888,321.6695,397451.2258,19.4024,,,,13490.4648,322.2903,19.4413,13453.3463,320.7848,19.3908
2020-07-28,1219.0057,1224.5539,13556.4655,16736749.5123,319.8943,398097.1117,20.0193,,,,13576.7919,320.5424,20.0485,13545.1174,319.5928,19.9717
2020-07-29,1220.5469,1235.7946,13826.1124,17188395.5577,321.1620,404174.6535,20.0307,,,,13845.6275,321.2437,20.0496,13840.6400,321.9014,20.0023
2020-07-30,1217.7021,1229.0397,13696.4789,16809040.8657,323.7396,399219.2640,20.2760,,,,13713.3292,323.9462,20.3407,13683.6924,324.4198,20.3051
2020-07-31,1218.1405,1227.0091,13858.4719,17031892.3937,329.7970,407114.7772,20.4843,,,,13830.9438,330.0510,20.5285,13866.6735,330.9621,20.5007
2020-08-01,1221.1797,1229.2690,13933.8442,17153818.2959,332.7898,408128.5601,21.1881,,,,13877.5461,332.8383,21.2350,13949.0935,333.3328,21.2445
2020-08-02,1229.9747,1243.4905,13970.9277,17349126.5134,345.5450,434833.5939,21.3588,,,,13918.4920,346.3510,21.4282,14001.7850,346.5197,21.3973
2020-08-03,1225.2211,1242.2669,14012.9626,17274277.8864,347.6311,432863.4033,21.8435,,,,13977.2638,348.7981,21.8980,14039.0906,347.9942,21.8705
2020-08-04,1210.4025,1218.3445,14068.5486,17343802.5274,348.8045,437170.4503,21.9709,,,,14034.9501,349.2318,21.9910,14095.9502,348.8233,22.0160
2020-08-05,1214.4474,1231.9277,14233.6181,17690633.5555,349.2085,430924.4303,21.4469,,,,14207.8010,348.5857,21.4695,14278.2822,349.5765,21.4057
2020-08-06,1219.8419,1230.0396,14101.4285,17655227.8279,346.4608,436128.8986,21.1294,,,,14080.6278,345.8959,21.1433,14111.5035,346.4727,21.0803
2020-08-07,1219.4489,1230.7462,14196.9662,17738618.1988,345.9499,431181.4989,21.0298,,,,14212.8776,345.2475,21.0161,14213.1142,345.6097,21.0002
2020-08-08,1216.0482,1222.9305,14160.3337,17633472.3129,353.7914,437350.8745,20.9217,,,,14161.7026,354.0749,20.9035,14171.6604,353.3423,20.9222
2020-08-09,1218.7931,1230.8123,14426.6349,17928247.8715,350.2879,431623.8491,20.9648,,,,14418.1972,350.3723,21.0022,14397.7041,349.6835,20.9507
2020-08-10,1218.0847,1231.3221,14564.9413,17981621.3362,357.0817,437595.9111,21.3125,,,,14557.6323,357.5477,21.3378,14540.9688,356.8183,21.3262
2020-08-11,1226.2541,1233.1402,14788.2614,18355948.1982,353.2834,435610.4389,21.2534,,,,14761.2425,353.2389,21.2638,14745.8559,352.7904,21.3233
2020-08-12,1225.6344,1244.6308,15038.3547,18672303.7738,359.3785,448224.1727,21.1150,,,,15010.3606,358.5929,21.1586,15014.9495,358.8242,21.1194
2020-08-13,1223.8419,1237.6947,15068.0477,18596995.3546,354.9133,434386.1583,21.3342,,,,15051.4507,354.2233,21.3902,15054.3352,355.0564,21.3043
2020-08-14,1228.4862,1237.5942,15120.3989,18774851.5879,354.7241,442469.9530,21.5509,,,,15082.4452,354.0523,21.5697,15092.3296,354.4267,21.5659
2020-08-15,1215.6617,1227.3745,15144.1700,18718199.9855,353.5542,438747.6006,21.2488,,,,15155.6327,353.2784,21.2834,15099.5463,353.2594,21.2412
2020-08-16,1223.2437,1231.3274,15132.2962,18673662.2714,346.4924,427190.7142,21.5484,,,,15171.8217,345.8846,21.5589,15084.4891,346.1258,21.5485
2020-08-17,1209.6620,1215.6912,15217.2037,18718960.6649,340.3253,415472.5777,21.6479,,,,15267.9680,339.4521,21.7269,15202.0423,339.6623,21.6767
2020-08-18,1225.1279,1232.1920,15066.9195,18779015.5460,343.1948,431290.7306,21.7829,,,,15094.7973,343.4214,21.8466,15038.9455,342.7611,21.8327
2020-08-19,1228.3901,1236.4928,15127.7402,18898756.0321,344.1943,426927.5863,22.0797,,,,15136.4363,345.0981,22.0810,15114.6762,344.1870,22.1399
2020-08-20,1222.5136,1232.8562,15185.3313,19015704.9339,341.0804,427655.6407,22.5994,,,,15183.1760,340.8669,22.5963,15176.7890,341.9880,22.6635
2020-08-21,1225.2490,1238.9596,15105.5718,18808640.6743,340.3461,424078.2894,22.4635,,,,15112.3246,339.6254,22.4615,15117.1340,340.4941,22.4964
2020-08-22,1221.5952,1237.9696,15193.7888,19072322.7040,341.9520,432053.6203,22.3356,,,,15208.2209,340.9403,22.3193,15197.8644,341.6771,22.3456
2020-08-23,1229.0059,1237.6859,15101.3080,18808115.2080,339.9659,420330.5364,21.8271,,,,15108.1525,339.5360,21.8539,15147.4283,338.9722,21.8320
2020-08-24,1223.9483,1232.0027,14955.0855,18556280.4316,341.1803,428637.1620,21.7039,,,,14980.0520,341.1063,21.7181,14942.8962,339.8746,21.6715
2020-08-25,1218.5153,1233.2957,15083.5893,18657386.0095,343.1083,424642.6997,22.2594,,,,15089.9876,341.6390,22.2865,15077.3595,341.9184,22.2382
2020-08-26,1222.6014,1239.8096,15062.5356,18588044.6746,348.6556,432384.7337,22.1241,,,,15079.1945,347.5754,22.1583,15078.1413,347.6500,22.0916
2020-08-27,1218.8466,1227.5669,15295.8616,18766644.4291,346.4739,425346.1143,22.1496,,,,15287.7616,345.9328,22.1776,15292.2966,346.1320,22.1009
2020-08-28,1233.7378,1243.5391,15226.9571,19058276.6557,348.0625,437284.1804,22.9265,,,,15200.7552,347.5273,22.9004,15214.0166,348.7751,22.9154
2020-08-29,1230.7070,1240.2708,15387.4456,19265221.6403,347.1668,435693.0022,23.0274,,,,15361.9098,347.8761,23.0625,15357.1701,347.6939,22.9767
2020-08-30,1227.2940,1241.8809,15329.1044,19120323.0650,344.9537,427644.1446,23.1662,,,,15336.5559,344.7084,23.2051,15297.2614,345.6339,23.0866
2020-08-31,1225.5147,1236.8359,15354.3689,18988937.1611,346.7865,423884.5552,22.9634,,,,15362.7429,346.5824,23.0373,15304.3263,346.7758,22.9349
2020-09-01,1229.1639,1238.3475,15556.2663,19377164.1126,347.5765,433256.3320,23.0190,,,,15561.4974,346.7727,23.0473,15507.4908,347.8375,23.0015
2020-09-02,1220.6322,1231.6810,15830.0927,19724988.9315,356.8546,446118.5233,23.2171,,,,15846.4968,356.5385,23.2277,15832.7490,356.6425,23.2315
2020-09-03,1224.1966,1238.0161,15863.3278,19678466.7411,359.6424,439945.1510,22.8388,,,,15869.2181,360.1205,22.7997,15865.7740,359.5898,22.8330
2020-09-04,1231.5937,1245.4348,15635.9101,19623779.9857,366.4309,458172.0376,23.0582,,,,15629.9088,365.8642,23.0579,15680.9453,365.1733,23.0465
2020-09-05,1227.9867,1241.6957,15877.0436,19605696.3729,373.9763,465325.6976,23.0317,,,,15871.6573,373.0380,23.0834,15877.7798,373.6575,23.0425
2020-09-06,1223.9616,1231.3790,16003.1466,20038261.6536,380.3631,484740.6217,23.2804,,,,16025.8928,381.3193,23.3240,15999.5099,381.2279,23.3004
2020-09-07,1222.5561,1233.2114,15903.1327,19923339.6915,382.4300,478816.9864,23.2614,,,,15915.1548,382.7883,23.3076,15935.3701,381.6292,23.2140
2020-09-08,1226.6355,1242.4939,16058.9097,20174564.8041,375.8299,472672.5184,23.4526,,,,16037.8012,375.7164,23.4995,16046.8958,375.0298,23.4395
2020-09-09,1230.4678,1243.9553,16050.3210,20007983.3155,376.7616,472115.4828,23.6442,,,,16019.9250,376.1548,23.7035,16040.3000,375.8268,23.6534
2020-09-10,1221.3025,1237.0352,15878.7332,19804402.0995,377.8598,469111.8263,24.0217,,,,15851.3358,377.0608,24.0467,15899.7210,377.7625,24.0714
2020-09-11,1229.9440,1238.7681,15697.1901,19447237.2306,378.3375,467238.8603,23.4376,,,,15700.2818,377.8406,23.4026,15726.1044,377.4855,23.5495
2020-09-12,1226.0526,1242.5606,16044.9974,19930299.7491,380.4055,469952.3161,23.2507,,,,16045.5420,380.0026,23.2555,16065.2438,379.3515,23.2975
2020-09-13,1230.9079,1243.3932,16160.1694,20086076.0726,380.6044,470205.4320,23.5114,,,,16199.7934,380.7392,23.5023,16196.1060,378.5585,23.5082
2020-09-14,1227.3103,1236.6011,16110.1386,20278250.6322,381.9569,484237.3080,23.3631,,,,16141.5152,381.7418,23.3971,16141.6098,380.2112,23.3572
2020-09-15,1230.8216,1237.8181,16236.9061,20311732.7582,381.1553,478774.8180,22.8910,,,,16291.0123,381.5400,22.9040,16269.8125,379.3267,22.8914
2020-09-16,1221.3426,1234.8700,16265.9315,20211703.5730,382.2770,478841.6532,22.6804,,,,16290.6888,383.2146,22.6377,16314.0598,381.7611,22.6668
2020-09-17,1227.1148,1242.2771,16292.8895,20290781.5072,383.7038,477294.9756,22.8796,,,,16287.2115,383.5749,22.8149,16343.0726,383.2805,22.8765
2020-09-18,1222.8544,1227.8696,16452.7071,20349446.9913,386.1295,479010.1673,23.2055,,,,16449.3032,385.8956,23.1476,16517.6132,385.7242,23.2541
2020-09-19,1232.4782,1247.3402,16874.5530,21151662.4599,391.2653,490262.5739,23.4992,,,,16860.3990,390.5594,23.5297,16910.8751,391.2891,23.5221
2020-09-20,1227.9013,1243.4636,16914.6578,21313743.5167,392.3102,494667.3037,23.8116,,,,16931.7969,391.4676,23.8144,16945.7953,392.9937,23.7511
2020-09-21,1227.9076,1236.5335,17079.8321,21225385.4031,394.0535,493904.0155,23.4672,,,,17092.1774,394.2586,23.5168,17102.4105,394.9350,23.4324
2020-09-22,1234.4892,1246.5180,17244.9164,21602645.0934,398.4315,495064.7845,23.7156,,,,17253.8173,398.9574,23.7626,17275.6787,399.4362,23.7010
2020-09-23,1233.0414,1243.0818,17290.6365,21532623.7989,399.1847,496637.5594,24.2446,,,,17337.7384,399.3619,24.3031,17265.6298,400.3049,24.2532
2020-09-24,1223.7205,1235.1720,17362.3905,21622250.0469,403.1907,504780.9804,23.8489,,,,17406.0601,402.8570,23.8861,17326.1123,404.0291,23.8124
2020-09-25,1228.8926,1236.2859,17434.7277,21836243.8907,402.5526,499807.1394,24.2272,,,,17448.9594,402.1621,24.1898,17422.5938,402.9767,24.2377
2020-09-26,1224.1779,1238.5246,17520.6990,21793315.5260,405.7683,506179.0189,23.7773,,,,17529.2336,405.6179,23.6830,17492.6891,405.7405,23.8213
2020-09-27,1234.5368,1251.3335,17880.5896,22544897.2925,412.1360,515700.4440,24.0069,,,,17922.2551,412.5722,23.9555,17885.1566,412.6273,24.0260
2020-09-28,1227.8813,1237.8472,18168.5967,22682330.9509,417.3617,524344.7879,24.1269,,,,18192.3267,416.7334,24.1435,18147.6451,417.6075,24.1585
2020-09-29,1225.5654,1242.0473,18212.5059,22481317.4338,421.1001,517274.9255,24.2941,,,,18225.8376,420.5250,24.2785,18225.0534,421.5442,24.3216
2020-09-30,1233.7316,1248.9700,18493.0344,22920204.3169,427.6329,529456.8113,23.9254,,,,18468.0543,426.5826,23.9326,18545.8943,428.6766,23.8826
2020-10-01,1231.8511,1243.5274,18363.7469,23078748.2457,439.7107,549066.9946,24.0826,,2.8647,,18409.8392,439.1922,24.0593,18408.9625,440.1695,24.1598
2020-10-02,1229.0292,1243.6800,18582.3975,23418618.8918,437.3898,547766.4448,24.1131,,2.9169,,18615.3368,437.8200,24.1198,18621.9064,437.7604,24.1857
2020-10-03,1228.0761,1235.9252,18390.6201,23140808.9562,445.9668,560205.4391,24.6716,,2.9506,,18414.5735,445.7871,24.6417,18408.4704,446.4897,24.7043
2020-10-04,1227.0703,1234.1341,17885.3707,22474549.2439,439.8825,552988.4263,24.8755,,2.8505,,17925.7187,440.0991,24.8627,17883.6839,439.6452,24.8973
2020-10-05,1231.7687,1239.2711,17556.9095,21928667.7068,448.6974,564717.7869,25.1094,,2.9582,,17574.3093,450.7602,25.0651,17568.3108,448.0335,25.1016
2020-10-06,1228.8258,1242.0070,18044.8993,22533295.1068,450.7481,562213.9425,25.2983,,2.8307,,18051.1372,452.1618,25.2449,18030.1477,450.0482,25.3530
2020-10-07,1236.3734,1246.1803,18289.5567,23185836.2226,450.5740,575538.5304,25.6686,,2.7876,,18305.2548,450.6179,25.5927,18276.0480,450.3968,25.7178
2020-10-08,1229.7232,1233.8869,18428.9070,22892323.0555,456.1938,567495.8909,25.5505,,2.7524,,18471.9139,455.7425,25.5147,18363.8266,455.5816,25.5974
2020-10-09,1232.0517,1242.5119,18783.6746,23408637.9706,463.2361,573378.2957,25.4808,,2.7889,,18789.3621,462.6678,25.5225,18762.7084,462.3014,25.5142
2020-10-10,1230.5782,1244.0258,18554.1999,23467740.7745,470.7407,603165.6510,25.2931,,2.7866,,18588.6297,469.9394,25.3617,18566.1673,471.2376,25.3200
2020-10-11,1228.4022,1241.6791,18633.3573,23071889.8650,468.3248,578893.9093,25.5688,,2.8044,,18622.4044,467.7877,25.5953,18678.6990,468.8407,25.5821
2020-10-12,1230.7127,1243.6617,18844.5591,23595844.4861,469.3722,590135.3104,25.1316,,2.7810,,18869.4166,468.0439,25.1683,18859.9485,469.4732,25.1538
2020-10-13,1226.5367,1235.5200,18777.8614,23417707.3128,473.5920,584423.4105,25.6365,,2.7844,,18812.0206,473.0441,25.6293,18781.9499,474.4508,25.6168
2020-10-14,1230.4926,1241.1882,18556.4103,23187590.3630,476.2433,599811.4835,25.5877,,2.6048,,18599.6272,476.2171,25.6104,18569.8052,475.9450,25.6290
2020-10-15,1231.0949,1238.5134,18274.2179,22980115.7121,476.6551,603605.6114,25.2269,,2.6167,3400.6373,18317.2887,476.6322,25.2330,18279.2408,476.7638,25.2721
2020-10-16,1231.5435,1238.1562,18511.2934,23165202.2102,476.3215,592081.2633,24.6484,,2.7677,3433.7722,18567.5628,476.2524,24.6342,18507.0050,477.2054,24.6600
2020-10-17,1233.0059,1247.7360,18738.0943,23298566.0541,470.1909,582419.0754,25.0926,,2.7362,3318.5530,18763.7275,469.3775,25.1346,18693.1444,471.5020,25.1139
2020-10-18,1231.1710,1249.2070,18892.0410,23569256.4139,469.9406,584394.3690,25.6644,,2.9441,3646.9106,18913.2752,470.3227,25.6401,18872.6988,469.8535,25.6383
2020-10-19,1231.2515,1244.6114,19128.2662,23980547.9240,480.8808,603152.6464,26.3454,,2.8981,3582.4320,19130.4209,481.8946,26.3107,19141.0471,480.0142,26.3293
2020-10-20,1226.7727,1238.0169,18751.6486,23415754.0946,491.7964,610359.4724,26.4492,,2.8929,3616.7012,18739.4639,492.1107,26.4602,18769.8654,490.8539,26.4178
2020-10-21,1233.3619,1248.8268,19113.1118,23986918.2330,485.4212,616154.5460,26.5823,,3.0905,4042.1863,19078.3159,486.4321,26.6130,19117.6264,485.2753,26.6248
2020-10-22,1234.3374,1247.7307,19281.7595,24236137.9680,472.0907,598241.7425,27.2453,,3.1675,4109.0280,19256.7996,472.1975,27.2054,19296.7962,471.1421,27.2606
2020-10-23,1231.7995,1243.4575,19513.1195,24569120.6789,476.6264,597447.1527,27.1723,,3.2598,4063.4436,19500.0394,476.2163,27.1724,19488.0474,474.1962,27.1171
2020-10-24,1228.4975,1239.6321,19535.2544,24393895.5107,484.9723,597132.9508,27.2155,,3.2494,3981.6893,19578.0819,484.8793,27.2093,19533.3411,483.8900,27.3208
2020-10-25,1228.4736,1238.5424,19947.8448,24813748.8619,479.2350,592784.8140,26.7016,,3.4037,4307.4613,19987.4793,479.6667,26.6211,19953.0391,479.6437,26.7323
2020-10-26,1237.6773,1250.4984,20020.3356,25077023.4401,476.2059,602790.2587,26.5578,,3.4707,4379.0009,20065.2250,477.7450,26.4041,20040.5102,475.7490,26.5717
2020-10-27,1229.5649,1239.6485,20022.6809,24971698.3053,469.7133,585720.0049,27.2728,,3.5035,4459.0521,20049.7412,469.0846,27.2027,20026.1126,469.4590,27.2404
2020-10-28,1229.0052,1235.6084,20187.7447,24748059.3251,474.7669,578106.4282,27.2233,,3.5925,4471.9164,20194.7541,474.1484,27.2610,20230.5254,475.6045,27.1902
2020-10-29,1233.2171,1243.8245,20187.4535,25314521.7934,476.3382,600956.5995,27.2919,,3.6520,4481.7231,20224.7251,475.9460,27.3146,20217.0791,475.5649,27.3165
2020-10-30,1228.0082,1236.9799,20356.0428,25331182.7578,490.4194,609943.7562,27.4984,,3.7927,4744.1814,20366.2505,490.0619,27.4788,20338.7414,490.0141,27.5230
2020-10-31,1232.9956,1239.1998,20864.2642,26177212.1643,488.2970,605558.1246,27.3721,,3.8003,4775.2453,20877.2024,488.1635,27.3175,20855.8563,488.2315,27.3917
2020-11-01,1230.1678,1242.0192,21129.2970,26194378.9826,489.3880,600641.3353,27.6973,,4.0033,4951.0686,21123.1423,488.6564,27.6862,21141.8638,489.3939,27.6405
2020-11-02,1230.1842,1239.0280,21198.2681,26414940.5344,494.1695,620826.0818,27.7729,,4.1435,5234.1302,21160.1343,495.0596,27.7807,21158.5314,494.8472,27.7272
2020-11-03,1221.6569,1231.4247,21184.3962,26208943.2102,502.1897,628697.1369,28.0698,,4.1414,5406.6233,21117.8819,502.9075,28.0060,21174.4267,502.5954,28.0465
2020-11-04,1224.9934,1241.3795,21133.7381,26455758.4615,507.3958,634930.0306,28.7982,,4.1703,5597.5024,21110.5253,508.2642,28.7631,21122.5292,508.1412,28.7925
2020-11-05,1233.6557,1244.8806,21685.2693,26980832.9658,513.3455,635548.6753,28.9831,,4.2075,5834.6776,21677.8685,513.4650,29.0372,21697.6805,513.9025,29.0004
2020-11-06,1225.5360,1238.9364,21605.8722,27398960.1797,518.0290,663512.6052,28.8974,,4.2755,5959.7997,21602.7254,517.0819,28.9874,21633.5159,516.8267,28.8926
2020-11-07,1231.1879,1241.8140,21704.6285,27284133.0887,519.9540,650037.5248,29.0075,,4.4421,5859.1605,21693.8984,519.4409,29.1108,21718.3389,518.6125,29.0744
