date,eth_binance_okx,eth_binance_bybit,eth_okx_bybit,eth_binance_bithumb,eth_okx_bithumb,eth_bybit_bithumb,bnb_binance_okx,bnb_binance_bybit,bnb_okx_bybit,bnb_binance_bithumb,bnb_okx_bithumb,bnb_bybit_bithumb
2020-08-19,-0.002046,-0.000842,0.001206,-0.007132,-0.009163,-0.007969,0.000518,-0.003579,-0.004094,,,
2020-08-20,0.000484,-0.003215,-0.003698,0.001266,0.001751,-0.001954,-0.000004,-0.003390,-0.003387,,,
2020-08-21,0.002570,0.000330,-0.002234,0.000703,0.003274,0.001033,0.000534,-0.000697,-0.001230,,,
2020-08-22,0.003920,0.001073,-0.002836,0.006549,0.010495,0.007629,0.001679,-0.000181,-0.001857,,,
2020-08-23,0.001720,0.005995,0.004267,-0.007284,-0.005577,-0.001333,-0.000774,0.002830,0.003607,,,
2020-08-24,0.001887,0.003024,0.001135,0.012521,0.014431,0.015582,0.001014,0.000680,-0.000334,,,
2020-08-25,0.004727,0.003066,-0.001653,0.000567,0.005297,0.003635,-0.000794,0.000542,0.001337,,,
2020-08-26,0.004217,0.003931,-0.000285,0.004935,0.009173,0.008886,-0.000439,0.002508,0.002948,,,
2020-08-27,0.001034,0.000754,-0.000279,0.000597,0.001632,0.001352,-0.001790,0.001968,0.003765,,,
2020-08-28,-0.000183,-0.002891,-0.002708,0.003774,0.003590,0.000872,-0.000581,-0.000364,0.000218,,,
2020-08-29,-0.003695,-0.003481,0.000215,0.002386,-0.001318,-0.001103,-0.003177,0.000235,0.003423,,,
2020-08-30,0.001198,-0.004041,-0.005233,-0.006099,-0.004908,-0.010115,-0.001190,0.001362,0.002555,,,
2020-08-31,0.001135,-0.003228,-0.004358,-0.011636,-0.010515,-0.014827,-0.002663,-0.002020,0.000646,,,
2020-09-01,0.002655,-0.003883,-0.006521,0.000713,0.003370,-0.003173,-0.000892,-0.002377,-0.001487,,,
2020-09-02,0.001924,0.000763,-0.001159,0.003288,0.005218,0.004053,0.000580,-0.000454,-0.001034,,,
2020-09-03,-0.000957,0.000300,0.001258,-0.013878,-0.014821,-0.013582,0.002086,0.000407,-0.001675,,,
2020-09-04,0.001165,0.006334,0.005163,-0.003730,-0.002570,0.002580,-0.000372,0.003390,0.003764,,,
2020-09-05,0.002175,0.000899,-0.001273,0.007628,0.009820,0.008535,-0.002579,-0.000421,0.002164,,,
2020-09-06,-0.001090,-0.002495,-0.001407,0.017786,0.016677,0.015246,-0.000451,-0.001084,-0.000633,,,
2020-09-07,-0.000181,0.004130,0.004311,-0.000603,-0.000783,0.003525,-0.001228,0.004075,0.005309,,,
2020-09-08,-0.001013,0.001384,0.002399,0.001108,0.000094,0.002493,-0.003307,-0.000191,0.003126,,,
2020-09-09,-0.000284,0.001862,0.002146,0.005222,0.004937,0.007093,-0.004389,-0.001013,0.003392,,,
2020-09-10,0.000390,0.001580,0.001189,-0.004595,-0.004207,-0.003023,-0.002761,-0.000747,0.002020,,,
2020-09-11,0.001512,0.004103,0.002587,-0.003164,-0.001657,0.000926,0.001695,-0.002920,-0.004607,,,
2020-09-12,0.001094,0.004044,0.002947,-0.005436,-0.004348,-0.001414,-0.000174,-0.000748,-0.000574,,,
2020-09-13,0.002097,0.007640,0.005532,-0.006050,-0.003965,0.001544,0.002839,0.002359,-0.000479,,,
2020-09-14,0.002512,0.006554,0.004032,0.007193,0.009723,0.013794,0.000492,0.002205,0.001712,,,
2020-09-15,0.002321,0.006857,0.004526,0.004120,0.006450,0.011005,0.002762,0.002008,-0.000752,,,
2020-09-16,-0.000928,0.004314,0.005247,0.008068,0.007132,0.012417,0.003409,0.003560,0.000151,,,
2020-09-17,-0.000013,0.004188,0.004201,-0.001173,-0.001186,0.003010,0.002485,0.003217,0.000731,,,
2020-09-18,0.000399,0.005000,0.004599,0.002990,0.003390,0.008005,0.002293,0.001846,-0.000446,,,
2020-09-19,0.000967,0.002091,0.001123,-0.000356,0.000610,0.001734,-0.002133,0.001176,0.003317,,,
2020-09-20,0.003168,0.000098,-0.003060,0.000661,0.003831,0.000760,0.000895,0.004393,0.003495,,,
2020-09-21,0.000202,-0.000913,-0.001115,0.008592,0.008796,0.007671,-0.001387,0.002811,0.004204,,,
2020-09-22,-0.000803,-0.000736,0.000067,-0.008112,-0.008908,-0.008842,-0.001464,0.002403,0.003872,,,
2020-09-23,0.002279,-0.004241,-0.006505,-0.000967,0.001310,-0.005204,0.000310,-0.001799,-0.002108,,,
2020-09-24,0.003346,-0.004160,-0.007481,0.005313,0.008676,0.001130,0.000953,-0.000561,-0.001513,,,
2020-09-25,0.001788,-0.001748,-0.003530,-0.008673,-0.006900,-0.010405,0.002363,-0.001130,-0.003484,,,
2020-09-26,0.000858,-0.001530,-0.002386,0.002892,0.003753,0.001357,0.004469,-0.003441,-0.007875,,,
2020-09-27,0.001270,-0.000936,-0.002203,-0.007591,-0.006331,-0.008520,0.004481,-0.000540,-0.004999,,,
2020-09-28,0.002816,-0.001741,-0.004544,0.006325,0.009158,0.004572,0.000619,-0.002459,-0.003076,,,
2020-09-29,0.002101,-0.000365,-0.002461,-0.004860,-0.002770,-0.005224,0.001375,-0.000441,-0.001814,,,
2020-09-30,0.001108,0.000417,-0.000691,-0.001038,0.000069,-0.000621,-0.001651,0.004657,0.006319,,,
2020-10-01,0.003694,0.001417,-0.002268,-0.006410,-0.002740,-0.005001,0.003480,-0.000742,-0.004208,,,
2020-10-02,0.000788,0.001278,0.000489,-0.006273,-0.005489,-0.005003,0.001496,-0.000882,-0.002375,,,
2020-10-03,0.001706,-0.000202,-0.001905,-0.001696,0.000007,-0.001898,0.002516,-0.000353,-0.002862,,,
2020-10-04,0.001763,0.000445,-0.001315,0.000429,0.002192,0.000875,0.002771,-0.000968,-0.003729,,,
2020-10-05,-0.003590,0.002132,0.005743,0.007659,0.004042,0.009808,0.002760,0.000960,-0.001795,,,
2020-10-06,-0.002782,0.000737,0.003528,-0.001156,-0.003935,-0.000421,0.002460,-0.002975,-0.005422,,,
2020-10-07,0.000761,-0.000346,-0.001105,0.007601,0.008368,0.007253,0.003826,-0.002652,-0.006453,,,
2020-10-08,0.003326,-0.002192,-0.005500,0.001436,0.004767,-0.000760,0.003739,-0.005355,-0.009061,,,
2020-10-09,0.001532,0.000903,-0.000627,-0.006785,-0.005264,-0.005888,-0.001331,-0.002423,-0.001094,,,
2020-10-10,0.003564,-0.000410,-0.003960,0.013038,0.016648,0.012623,-0.000854,-0.000419,0.000436,,,
2020-10-11,0.000560,0.001330,0.000770,-0.001703,-0.001144,-0.000375,-0.001624,0.001910,0.003540,,,
2020-10-12,0.004161,0.000601,-0.003545,0.004118,0.008296,0.004722,-0.000141,-0.000068,0.000072,,,
2020-10-13,0.002980,-0.001593,-0.004559,-0.010479,-0.007531,-0.012055,0.002101,0.000986,-0.001113,,,
2020-10-14,0.002384,0.001349,-0.001032,0.007916,0.010319,0.009276,0.001442,-0.000889,-0.002328,,,
2020-10-15,0.002405,0.000047,-0.002353,0.007014,0.009436,0.007061,0.002116,-0.001513,-0.003621,,,
2020-10-16,0.003185,-0.002084,-0.005252,-0.006697,-0.003533,-0.008766,0.003620,-0.000701,-0.004305,,,
2020-10-17,0.003103,-0.005173,-0.008251,-0.003775,-0.000683,-0.008928,-0.000306,-0.003244,-0.002939,,,
2020-10-18,0.000311,-0.000839,-0.001149,-0.003227,-0.002918,-0.004063,0.002075,-0.000007,-0.002078,,,
2020-10-19,-0.001991,0.002475,0.004475,0.000475,-0.001517,0.002951,0.001434,0.001280,-0.000153,,,
2020-10-20,-0.001288,0.002893,0.004187,-0.006125,-0.007406,-0.003250,-0.001066,0.002160,0.003230,,,
2020-10-21,-0.003895,0.000537,0.004449,0.011411,0.007472,0.011955,-0.002973,-0.001361,0.001617,,,
2020-10-22,-0.001520,0.002795,0.004322,0.008172,0.006639,0.010989,0.000169,0.000218,0.000048,,,
2020-10-23,0.000190,0.003833,0.003642,-0.004461,-0.004271,-0.000644,-0.000676,0.000746,0.001423,,,
2020-10-24,0.002385,0.002139,-0.000245,-0.013966,-0.011614,-0.011857,0.002420,-0.003951,-0.006355,,,
2020-10-25,0.001085,-0.000592,-0.001675,-0.005621,-0.004542,-0.006209,0.005015,-0.000887,-0.005872,,,
2020-10-26,-0.000987,0.001969,0.002958,0.010571,0.009574,0.012561,0.008077,0.000484,-0.007532,,,
2020-10-27,0.002694,0.000713,-0.001975,-0.000158,0.002535,0.000555,0.003934,0.001360,-0.002563,,,
2020-10-28,0.001652,0.000354,-0.001296,-0.006715,-0.005074,-0.006363,-0.001035,0.003338,0.004378,,,
2020-10-29,0.002672,0.003096,0.000423,0.006096,0.008784,0.009211,0.001014,0.000565,-0.000449,,,
2020-10-30,0.001231,-0.000023,-0.001253,-0.000552,0.000678,-0.000576,0.001214,-0.001744,-0.002954,,,
2020-10-31,0.000894,-0.000269,-0.001162,-0.011557,-0.010674,-0.011823,0.002622,-0.001117,-0.003729,,,
2020-11-01,0.001205,0.000583,-0.000622,-0.009992,-0.008798,-0.009415,0.000109,0.002651,0.002542,,,
2020-11-02,-0.003594,-0.003241,0.000354,0.008196,0.004572,0.004928,-0.002079,-0.000230,0.001853,,,
2020-11-03,-0.004563,-0.001278,0.003300,0.011906,0.007289,0.010613,-0.000867,0.000359,0.001227,,,
2020-11-04,-0.002805,-0.001996,0.000811,-0.000380,-0.003184,-0.002375,0.000121,-0.000332,-0.000453,,,
2020-11-05,-0.000574,-0.000512,0.000062,-0.004942,-0.005513,-0.005451,-0.002204,-0.000026,0.002183,,,
2020-11-06,0.001686,0.003609,0.001920,0.010027,0.011729,0.013671,-0.003251,0.001445,0.004712,,,
2020-11-07,0.000493,0.003220,0.002726,-0.005475,-0.004985,-0.002273,-0.004040,-0.001672,0.002379,,,
2020-11-08,0.003607,0.003135,-0.000470,0.015963,0.019627,0.019148,-0.001488,0.000440,0.001931,,,
2020-11-09,0.005721,0.001176,-0.004520,-0.005747,-0.000058,-0.004577,0.000074,-0.002998,-0.003072,,,
2020-11-10,0.003799,0.000832,-0.002957,0.011299,0.015141,0.012140,0.000048,-0.004298,-0.004345,,,
2020-11-11,-0.000617,-0.002466,-0.001850,0.006582,0.005961,0.004100,-0.002899,-0.004325,-0.001431,,,
2020-11-12,-0.005226,-0.001133,0.004115,0.004307,-0.000942,0.003169,-0.003676,-0.000218,0.003471,,,
2020-11-13,0.000133,0.000156,0.000024,0.002413,0.002546,0.002570,-0.000439,0.001108,0.001548,,,
2020-11-14,-0.000094,0.000802,0.000896,-0.009933,-0.010026,-0.009139,0.000481,-0.001183,-0.001664,,,
2020-11-15,-0.001359,0.000768,0.002130,-0.006031,-0.007381,-0.005267,-0.003879,-0.003499,0.000381,,,
2020-11-16,-0.000321,-0.000760,-0.000440,-0.004979,-0.005298,-0.005736,-0.000469,-0.004924,-0.004457,,,
2020-11-17,-0.001131,-0.001608,-0.000477,0.005484,0.004346,0.003867,-0.001031,-0.000238,0.000794,,,
2020-11-18,0.001182,-0.000078,-0.001259,0.001497,0.002680,0.001418,0.000543,0.000236,-0.000307,,,
2020-11-19,0.001213,-0.000315,-0.001527,0.002468,0.003684,0.002152,0.001678,-0.000717,-0.002392,,,
2020-11-20,-0.002535,-0.001333,0.001206,-0.003108,-0.005636,-0.004437,-0.003896,0.001258,0.005174,,,
2020-11-21,-0.000559,-0.001652,-0.001094,-0.001010,-0.001569,-0.002661,-0.001423,-0.000338,0.001086,,,
2020-11-22,0.000816,-0.001938,-0.002752,0.013490,0.014318,0.011526,0.000289,0.000422,0.000132,,,
2020-11-23,0.001373,0.000336,-0.001035,-0.017262,-0.015913,-0.016932,-0.000217,0.001921,0.002139,,,
2020-11-24,0.000831,0.003307,0.002475,-0.002280,-0.001451,0.001020,0.000339,0.005202,0.004861,,,
2020-11-25,-0.000269,-0.003046,-0.002778,-0.000858,-0.001126,-0.003901,0.001398,0.001658,0.000260,,,
2020-11-26,0.001337,-0.001006,-0.002339,-0.000413,0.000923,-0.001419,0.000805,0.001968,0.001162,,,
2020-11-27,0.001464,-0.000863,-0.002323,-0.013231,-0.011786,-0.014082,0.002909,0.000528,-0.002375,,,
2020-11-28,-0.001914,-0.002268,-0.000355,-0.005339,-0.007243,-0.007595,-0.000914,0.000362,0.001278,,,
2020-11-29,0.001465,0.001878,0.000413,-0.003158,-0.001698,-0.001286,-0.000718,-0.000908,-0.000191,,,
2020-11-30,0.001312,0.003397,0.002081,-0.001516,-0.000206,0.001875,0.000343,-0.000443,-0.000786,,,
2020-12-01,0.001962,0.005083,0.003115,0.009955,0.011936,0.015089,-0.001429,0.004364,0.005802,,,
2020-12-02,-0.000504,0.003710,0.004216,0.008310,0.007802,0.012051,0.000919,0.003178,0.002257,,,
2020-12-03,0.001085,0.004546,0.003457,0.001006,0.002092,0.005557,0.000327,0.004901,0.004573,,,
2020-12-04,-0.000573,0.004423,0.005000,0.007171,0.006593,0.011626,0.001778,0.002637,0.000857,,,
2020-12-05,0.003889,0.001944,-0.001937,-0.018549,-0.014732,-0.016641,0.002676,0.001322,-0.001351,,,
2020-12-06,-0.000415,-0.002498,-0.002084,0.002662,0.002246,0.000157,0.000275,0.001523,0.001247,,,
2020-12-07,-0.002091,-0.004135,-0.002048,-0.012501,-0.014565,-0.016584,0.000757,0.000893,0.000136,,,
2020-12-08,0.000126,-0.001036,-0.001161,0.009237,0.009364,0.008192,-0.001348,0.002028,0.003381,,,
2020-12-09,0.000220,0.002192,0.001971,-0.007566,-0.007348,-0.005391,-0.003437,0.002815,0.006274,,,
2020-12-10,0.002288,0.002989,0.000700,-0.007238,-0.004967,-0.004271,-0.001103,0.002359,0.003466,,,
2020-12-11,0.000442,0.004873,0.004429,0.001036,0.001479,0.005914,-0.000730,0.002347,0.003080,,,
2020-12-12,0.001462,-0.000657,-0.002115,0.005710,0.007179,0.005049,0.001264,0.001053,-0.000211,,,
2020-12-13,0.001430,-0.000810,-0.002236,-0.003902,-0.002478,-0.004709,0.000227,-0.001882,-0.002109,,,
2020-12-14,-0.000153,-0.001508,-0.001356,-0.008233,-0.008384,-0.009729,-0.001191,-0.001301,-0.000110,,,
2020-12-15,-0.000807,0.001683,0.002492,0.000434,-0.000373,0.002118,0.000067,-0.002275,-0.002342,,,
2020-12-16,0.000196,0.002259,0.002063,-0.015756,-0.015563,-0.013533,0.001600,-0.002751,-0.004344,,,
2020-12-17,0.002109,-0.002973,-0.005071,0.003257,0.005373,0.000275,0.002190,-0.001429,-0.003612,,,
2020-12-18,0.002005,-0.000576,-0.002576,-0.001330,0.000672,-0.001905,0.000818,0.002065,0.001246,,,
2020-12-19,0.004148,-0.000903,-0.005030,0.000638,0.004789,-0.000265,0.002559,0.000819,-0.001736,,,
2020-12-20,-0.000314,-0.000109,0.000204,-0.000619,-0.000933,-0.000729,0.000664,-0.000742,-0.001405,,,
2020-12-21,-0.000521,0.001114,0.001636,-0.022696,-0.023205,-0.021607,-0.002255,-0.000377,0.001882,,,
2020-12-22,-0.000119,0.001348,0.001467,-0.009690,-0.009808,-0.008355,0.001142,-0.001451,-0.002590,,,
2020-12-23,0.002558,0.004004,0.001442,0.008016,0.010595,0.012052,0.002447,0.002508,0.000061,,,
2020-12-24,0.003038,0.004581,0.001538,0.000676,0.003717,0.005260,0.005254,-0.000157,-0.005383,,,
2020-12-25,0.001301,0.000358,-0.000942,-0.000293,0.001007,0.000064,0.002591,-0.000289,-0.002873,,,
2020-12-26,-0.002052,0.003161,0.005223,0.016302,0.014217,0.019515,-0.000250,0.004227,0.004478,,,
2020-12-27,-0.002462,0.000184,0.002652,-0.002015,-0.004471,-0.001831,-0.002187,0.002008,0.004204,,,
2020-12-28,-0.001773,0.001796,0.003575,0.005725,0.003942,0.007531,0.000671,0.001018,0.000348,,,
2020-12-29,-0.003747,0.002172,0.005942,-0.004627,-0.008357,-0.002464,-0.004160,-0.000383,0.003793,,,
2020-12-30,-0.004710,-0.000901,0.003827,0.006710,0.001968,0.005803,-0.001648,-0.001730,-0.000081,,,
2020-12-31,-0.001612,-0.002628,-0.001018,0.000295,-0.001317,-0.002333,-0.001534,-0.001676,-0.000142,,,
2021-01-01,-0.001892,-0.001175,0.000718,-0.008392,-0.010268,-0.009557,-0.000364,-0.002732,-0.002369,,,
2021-01-02,-0.000506,-0.004354,-0.003850,-0.001340,-0.001845,-0.005688,-0.000235,-0.004151,-0.003916,,,
2021-01-03,-0.000880,-0.001833,-0.000953,0.018450,0.017553,0.016583,0.000927,-0.002276,-0.003200,,,
2021-01-04,0.002270,0.000578,-0.001689,-0.000458,0.001812,0.000120,0.000807,0.001376,0.000569,,,
2021-01-05,0.000330,0.002384,0.002054,-0.005333,-0.005005,-0.002961,0.000751,0.002370,0.001618,,,
2021-01-06,0.003288,-0.002034,-0.005305,0.006405,0.009714,0.004358,0.001714,0.001135,-0.000578,,,
2021-01-07,0.000460,-0.000540,-0.001000,-0.002943,-0.002484,-0.003481,-0.000884,0.000013,0.000898,,,
2021-01-08,-0.003225,0.003411,0.006658,0.014496,0.011224,0.017957,-0.000932,0.001885,0.002820,,,
2021-01-09,-0.002020,0.002515,0.004545,0.006540,0.004506,0.009071,-0.002901,-0.002049,0.000854,,,
2021-01-10,-0.000641,-0.003701,-0.003062,0.012535,0.011885,0.008787,-0.002143,-0.005288,-0.003152,,,
2021-01-11,0.002686,-0.000585,-0.003263,-0.009179,-0.006518,-0.009759,-0.000152,-0.001305,-0.001153,,,
2021-01-12,0.000334,-0.002185,-0.002518,-0.005662,-0.005330,-0.007835,-0.001798,-0.000747,0.001052,,,
2021-01-13,-0.000441,0.001501,0.001942,-0.000233,-0.000674,0.001267,0.001603,0.002071,0.000468,,,
2021-01-14,-0.002011,0.002242,0.004262,0.016087,0.014044,0.018365,-0.001672,0.002480,0.004159,,,
2021-01-15,-0.000416,-0.000691,-0.000276,0.004749,0.004332,0.004055,0.003432,0.001033,-0.002390,,,
2021-01-16,-0.001128,-0.002025,-0.000899,0.000903,-0.000226,-0.001124,-0.000712,0.002109,0.002824,,,
2021-01-17,-0.002199,0.001178,0.003385,0.006663,0.004449,0.007849,0.001042,0.000350,-0.000692,,,
2021-01-18,0.001167,0.000297,-0.000868,-0.005455,-0.004295,-0.005159,0.003451,0.002061,-0.001385,,,
2021-01-19,-0.001228,0.001237,0.002468,-0.011284,-0.012498,-0.010061,0.000733,0.000952,0.000219,,,
2021-01-20,-0.000607,0.000590,0.001198,0.011717,0.011102,0.012313,-0.000280,-0.002887,-0.002608,,,
2021-01-21,-0.001646,0.003789,0.005444,0.008229,0.006570,0.012050,-0.003834,-0.002186,0.001654,,,
2021-01-22,-0.004958,0.002748,0.007745,-0.003623,-0.008563,-0.000884,-0.005254,-0.000281,0.005000,,,
2021-01-23,-0.004551,0.002645,0.007229,0.009161,0.004568,0.011830,-0.002762,0.000878,0.003651,,,
2021-01-24,-0.000520,0.002941,0.003463,-0.000278,-0.000798,0.002662,-0.001023,0.001937,0.002963,,,
2021-01-25,-0.000778,-0.000888,-0.000110,-0.004707,-0.005482,-0.005591,-0.003447,0.001015,0.004478,,,
2021-01-26,-0.004678,-0.002153,0.002537,0.003318,-0.001375,0.001158,-0.008027,-0.000611,0.007477,,,
2021-01-27,-0.001786,0.000608,0.002398,0.003430,0.001638,0.004039,-0.005402,-0.000139,0.005291,,,
2021-01-28,-0.003442,-0.002996,0.000448,0.001472,-0.001976,-0.001529,-0.002999,-0.002401,0.000600,,,
2021-01-29,-0.000521,0.000521,0.001042,0.003339,0.002816,0.003862,0.001184,-0.001830,-0.003011,,,
2021-01-30,-0.000386,0.001943,0.002331,-0.003174,-0.003559,-0.001237,0.000882,0.001111,0.000228,,,
2021-01-31,0.002559,-0.001115,-0.003665,0.005070,0.007642,0.003949,0.003074,-0.001684,-0.004743,,,
2021-02-01,0.004461,-0.002855,-0.007283,-0.007788,-0.003362,-0.010621,0.003637,-0.002116,-0.005731,,,
2021-02-02,0.005186,-0.002365,-0.007512,-0.009502,-0.004365,-0.011844,0.002596,-0.001989,-0.004573,,,
2021-02-03,0.001468,0.002117,0.000649,-0.014776,-0.013331,-0.012690,-0.000117,0.004593,0.004711,,,
2021-02-04,0.002626,0.000025,-0.002594,-0.006224,-0.003615,-0.006199,-0.005322,0.004511,0.009886,,,
2021-02-05,-0.000582,0.001076,0.001659,-0.006173,-0.006752,-0.005104,-0.003725,0.003808,0.007562,,,
2021-02-06,-0.002209,0.001307,0.003523,-0.004778,-0.006976,-0.003477,-0.005784,0.002893,0.008728,,,
2021-02-07,0.001145,0.001820,0.000674,-0.013728,-0.012599,-0.011933,-0.004598,0.002566,0.007198,,,
2021-02-08,0.003385,0.002592,-0.000791,-0.005747,-0.002381,-0.003170,-0.000342,0.000867,0.001210,,,
2021-02-09,-0.002008,-0.000422,0.001589,0.011558,0.009527,0.011132,0.000079,-0.000830,-0.000909,,,
2021-02-10,-0.002660,-0.000291,0.002375,-0.001357,-0.004014,-0.001648,-0.000599,0.001654,0.002255,,,
2021-02-11,-0.001110,-0.001763,-0.000654,-0.008292,-0.009393,-0.010040,-0.002194,-0.000305,0.001893,,,
2021-02-12,-0.001658,-0.002960,-0.001304,0.001125,-0.000535,-0.001838,-0.002225,-0.001451,0.000775,,,
2021-02-13,-0.002067,-0.005966,-0.003907,-0.002981,-0.005042,-0.008930,-0.003094,-0.000172,0.002931,,,
2021-02-14,-0.003821,-0.005869,-0.002056,0.009977,0.006118,0.004049,0.000304,-0.002488,-0.002792,,,
2021-02-15,-0.001794,-0.002778,-0.000985,0.012095,0.010279,0.009283,-0.000547,-0.001539,-0.000993,,,
2021-02-16,-0.003727,-0.001937,0.001797,-0.001485,-0.005206,-0.003418,-0.001742,-0.004664,-0.002927,,,
2021-02-17,-0.003015,-0.000913,0.002108,0.009859,0.006814,0.008937,-0.002317,-0.002047,0.000271,,,
2021-02-18,-0.004016,-0.001982,0.002043,-0.001909,-0.005917,-0.003887,-0.000216,-0.000850,-0.000635,,,
2021-02-19,-0.003447,0.000266,0.003725,-0.008173,-0.011592,-0.007910,-0.001568,0.000617,0.002189,,,
2021-02-20,-0.003149,0.000271,0.003432,0.001386,-0.001768,0.001658,0.001155,0.000771,-0.000384,,,
2021-02-21,0.000700,0.001947,0.001247,-0.002398,-0.001700,-0.000455,0.000958,0.003140,0.002180,,,
2021-02-22,-0.000081,-0.002789,-0.002709,0.007597,0.007516,0.004786,-0.002807,0.000660,0.003477,,,
2021-02-23,0.000778,-0.002581,-0.003356,0.001359,0.002138,-0.001226,-0.001356,-0.001805,-0.000450,,,
2021-02-24,-0.001646,-0.001589,0.000057,-0.004311,-0.005950,-0.005894,-0.005592,-0.006428,-0.000840,,,
2021-02-25,-0.003508,0.000615,0.004137,-0.003848,-0.007342,-0.003235,-0.003972,-0.002189,0.001789,,,
2021-02-26,-0.003565,0.000291,0.003870,-0.008622,-0.012156,-0.008333,0.000161,-0.000561,-0.000721,,,
2021-02-27,-0.002699,-0.000437,0.002268,-0.003615,-0.006305,-0.004051,-0.000902,0.003037,0.003943,,,
2021-02-28,-0.005461,0.001375,0.006873,0.006884,0.001386,0.008268,-0.005145,0.002421,0.007604,,,
2021-03-01,-0.004865,-0.000803,0.004081,-0.010179,-0.014995,-0.010974,-0.005250,0.002502,0.007793,,,
2021-03-02,-0.001550,0.001035,0.002590,0.007917,0.006355,0.008961,-0.003751,0.002733,0.006508,,,
2021-03-03,-0.000527,0.002399,0.002928,0.006825,0.006295,0.009241,-0.001037,0.002795,0.003836,,,
2021-03-04,-0.001013,0.002600,0.003617,-0.009784,-0.010788,-0.007209,-0.000442,-0.000614,-0.000171,,,
2021-03-05,-0.003933,0.004157,0.008123,0.008367,0.004401,0.012559,-0.003814,0.000225,0.004054,,,
2021-03-06,-0.001685,-0.001337,0.000348,-0.000896,-0.002579,-0.002232,-0.001029,0.000451,0.001482,,,
2021-03-07,0.000235,-0.000861,-0.001095,-0.019916,-0.019686,-0.020759,-0.000345,0.000503,0.000848,,,
2021-03-08,-0.002670,-0.002252,0.000419,0.004656,0.001974,0.002394,0.000331,-0.002367,-0.002698,,,
2021-03-09,-0.003318,0.000536,0.003867,-0.011856,-0.015135,-0.011327,-0.000398,-0.000789,-0.000391,,,
2021-03-10,-0.000018,0.000725,0.000743,0.006206,0.006189,0.006936,0.002333,-0.001712,-0.004035,,,
2021-03-11,-0.001198,-0.001445,-0.000247,-0.010209,-0.011395,-0.011639,0.001218,-0.000611,-0.001827,,,
2021-03-12,0.001314,0.001441,0.000126,-0.014776,-0.013481,-0.013356,0.001146,0.002281,0.001133,,,
2021-03-13,-0.002265,0.005199,0.007481,-0.007853,-0.010100,-0.002695,0.000243,0.004752,0.004508,,,
2021-03-14,-0.005444,0.002636,0.008125,0.001285,-0.004166,0.003924,-0.003402,0.002978,0.006402,,,
2021-03-15,-0.003179,0.002406,0.005602,-0.000542,-0.003719,0.001863,0.000875,0.003238,0.002361,,,
2021-03-16,-0.000794,0.004939,0.005737,0.005674,0.004876,0.010641,0.003442,0.001213,-0.002221,,,
2021-03-17,0.001081,0.000630,-0.000450,-0.002872,-0.001794,-0.002243,0.000585,-0.005088,-0.005669,,,
2021-03-18,0.000594,-0.000769,-0.001363,0.000426,0.001021,-0.000343,0.001148,0.000569,-0.000579,,,
2021-03-19,0.000691,0.001480,0.000788,0.004545,0.005239,0.006032,0.000987,0.001889,0.000901,,,
2021-03-20,0.000163,0.000490,0.000327,0.000599,0.000761,0.001089,-0.001217,0.000955,0.002175,,,
2021-03-21,0.002348,-0.000754,-0.003095,0.003282,0.005637,0.002525,-0.000137,0.002841,0.002978,,,
2021-03-22,0.000204,0.001146,0.000942,-0.012920,-0.012719,-0.011789,-0.000597,0.002806,0.003404,,,
2021-03-23,-0.000209,-0.001204,-0.000995,0.002027,0.001818,0.000821,-0.002484,-0.004707,-0.002228,,,
2021-03-24,-0.000393,-0.000879,-0.000486,0.002347,0.001953,0.001467,-0.000249,-0.001159,-0.000910,,,
2021-03-25,0.002937,-0.002528,-0.005450,0.000243,0.003181,-0.002285,0.001002,-0.002309,-0.003308,,,
2021-03-26,-0.000368,-0.003276,-0.002909,0.016284,0.015910,0.012955,0.002018,-0.004004,-0.006010,,,
